Book ID,Title,Sort Character,Primary Author,Primary Author Role,Secondary Author,Secondary Author Role,Publication,Date,Review,Rating,Comment,Private Comment,Summary,Media,Physical Description,Weight,Height,Thickness,Length,Dimensions,Page Count,LCCN,Acquired,Date Started,Date Read,Barcode,BCID,Tags,Collections,Languages,Original Languages,LC Classification,ISBN,ISBNs,Subjects,Dewey Decimal,Dewey Wording,Other Call Number,Copies,Source,Entry Date,From Where,OCLC,Work id,Lending Patron,Lending Status,Lending Start,Lending End
195825559,The Humane Interface: New Directions for Designing Interactive Systems,5,"Raskin, Jef",Author,,,"Addison-Wesley Professional (2000), 233 pages",2000,,,,,The Humane Interface: New Directions for Designing Interactive Systems by Jef Raskin (2000),Paperback,9.25 inches,1.06 pounds,9.25 inches,0.5 inches,6.25 inches,9.25 x 6.25 x 0.5 inches,256 ,,,,,,,ux,Anti-Library,English,English,QA76.H85 R37,[0201379376],"[0201379376, 9780201379372]",Human-computer interaction|User interfaces (Computer systems),004.019,Computer Interaction With Humans > Computer science > Computer science -- subdivisions > Computing and Information > Information > Theory And Instruction,,1,amazon.com books,2021-01-29,,,49801,,,,
195891501,Fake Accounts,1,"Oyler, Lauren",Author,,,"Catapult (2021), 272 pages",2021,,,,,Fake Accounts by Lauren Oyler (2021),Hardcover,9.33 inches,,9.33 inches,0.95 inches,6.28 inches,9.33 x 6.28 x 0.95 inches,,,,,,,,"fiction, conspiracy",Anti-Library,English,English,PS3615.Y54,[1948226928],"[1948226928, 9781948226929]",,813.6,21st Century > American fiction > English (North America) > Literature,,1,amazon.com books,2021-01-31,,,25207365,,,,
195913590,30 Lessons for Living: Tried and True Advice from the Wisest Americans,1,"Pillemer Ph.D., Karl",Author,,,"Avery (2012), Edition: Reprint, 288 pages",2012,,,,,30 Lessons for Living: Tried and True Advice from the Wisest Americans by Karl Pillemer Ph.D. (2012),Paperback,7.99 inches,,7.99 inches,0.74 inches,5.34 inches,7.99 x 5.34 x 0.74 inches,,,,,,,,selfhelp,Anti-Library,English,English,HQ1064.U5 P555,[9780452298484],"[9780452298484, 0452298482]",,305.260973,Age groups > Groups of people > Older people (60+) > Social Sciences > Social sciences,,1,amazon.com books,2021-01-31,,,11653624,,,,
195913663,The Haves and the Have-Nots,5,"Milanovic, Branko",Author,,,"Basic Books (2012), Edition: Reprint, 279 pages",2012,,,,,The Haves and the Have-Nots by Branko Milanovic (2012),Paperback,8.25 inches,,8.25 inches,0.7 inches,5.5 inches,8.25 x 5.5 x 0.7 inches,,,,,,,,economics,Anti-Library,English,English,HC79.I5 M547,[0465031412],"[0465031412, 9780465031412]",,339.2,Distribution Of Income And Wealth > Economics > Macroeconomics and related topics > Social sciences,,1,amazon.com books,2021-01-31,,,10763121,,,,
195967513,Hench: A Novel,1,"Walschots, Natalie Zina",Author,,,"William Morrow (2020), 416 pages",2020,,,,,Hench: A Novel by Natalie Zina Walschots (2020),Hardcover,9.1 inches,,9.1 inches,1.3 inches,6.3 inches,9.1 x 6.3 x 1.3 inches,,,,,,,,"fiction, hoopla","eBooks, Recommended By Friends",English,English,PR9199.W3444 H46,[0062978578],"[0062978578, 9780062978578]",,813.6,21st Century > American fiction > English (North America) > Literature,,1,amazon.com books,2021-02-01,,,24745880,,,,
195971308,"Plum Island (A John Corey Novel, 1)",1,"DeMille, Nelson",Author,,,"Grand Central Publishing (2011), Edition: Illustrated, 704 pages",2011,,,,,"Plum Island (A John Corey Novel, 1) by Nelson DeMille (2011)",Paperback,7.5 inches,,7.5 inches,1.5 inches,4.25 inches,7.5 x 4.25 x 1.5 inches,,,,,,,,"fiction, libby","eBooks, Recommended By Friends",English,English,PS3554.E472 P57,[1455502626],"[1455502626, 9781455502622]","Corey, John (Fictitious character) > Fiction|Detective and mystery stories|Plum Island (Mass.) > Fiction|Plum Island (N.Y.) > Fiction",813.54,1945-1999 > 20th Century > American fiction > English (North America) > Literature,,1,amazon.com books,2021-02-01,,,2795,,,,
196043663,The Philosophy of Science,5,"Boyd, Richard",Editor,"Gasper, Philip|Trout, John D.",Editor|Editor,"A Bradford Book (1991), Edition: 7th, 816 pages",1991,,,,,The Philosophy of Science by Richard Boyd (1991),Paperback,10 inches,3.75 pounds,10 inches,1.7 inches,7 inches,10 x 7 x 1.7 inches,816 ,,,,,,,intro,Anti-Library,English,English,Q175 .P47,[0262521563],"[0262521563, 9780262521567]",Science > Philosophy|Social sciences > Philosophy,121,Epistemology > Philosophy Of Humanity > Philosophy and Psychology,,1,amazon.com books,2021-02-03,,,163558,,,,
196044082,"Dueling with Kings: High Stakes, Killer Sharks, and the Get-Rich Promise of Daily Fantasy Sports",1,"Barbarisi, Daniel",Author,,,"Atria Books (2018), Edition: Unabridged, 368 pages",2018,,,,,"Dueling with Kings: High Stakes, Killer Sharks, and the Get-Rich Promise of Daily Fantasy Sports by Daniel Barbarisi (2018)",Paperback,8.38 inches,,8.375 inches,0.9 inches,5.5 inches,8.375 x 5.5 x 0.9 inches,,,,,,,,gambling,Anti-Library,English,English,GV1202.F35 B37,[1501146181],"[1501146181, 9781501146183]",,793.93,Adventure and fantasy games > Indoor games and amusements > Other indoor amusements > Recreational and performing arts > The arts,,1,amazon.com books,2021-02-03,,,19286127,,,,
196044376,"Card Sharks: How Upper Deck Turned a Child's Hobby into a High-Stakes, Billion-Dollar Business",1,"Williams, Pete",Author,,,"Macmillan General Reference (1995), Edition: 1st, 278 pages",1995,,,,,"Card Sharks: How Upper Deck Turned a Child's Hobby into a High-Stakes, Billion-Dollar Business by Pete Williams (1995)",Hardcover,9.5 inches,,9.5 inches,0.75 inches,6.25 inches,9.5 x 6.25 x 0.75 inches,,,,,,,,sports,Anti-Library,English,English,GV875.3 .W55,[0026290618],"[0026290618, 9780026290616]",,796.3570973075,Athletic and outdoor sports and games > Ball and stick sports > Ball sports > Baseball > Biography And History > North America > Recreational and performing arts > The arts,,1,amazon.com books,2021-02-03,,,1874877,,,,
196215106,Refuse to Choose!: A Revolutionary Program for Doing Everything That You Love,1,"Sher, Barbara",Author,,,"Rodale Books (2006), 288 pages",2006,,,,,Refuse to Choose!: A Revolutionary Program for Doing Everything That You Love by Barbara Sher (2006),Hardcover,9 inches,1.11 pounds,8.999982 inches,1.1551158 inches,6 inches,8.999982 x 6 x 1.1551158 inches,288 ,,,,,,,work,Anti-Library,English,English,BF637.S4 S5184,[1594863032],"[1594863032, 9781594863035]",Choice (Psychology)|Goal (Psychology)|Self-actualization (Psychology)|Self-actualization (psychology),158.1,Applied Psychology > Personal improvement and analysis > Philosophy and Psychology > Psychology,,1,amazon.com books,2021-02-07,,,731605,,,,
196228510,Mediocre: The Dangerous Legacy of White Male America,1,"Oluo, Ijeoma",Author,,,"Seal Press (2020), 336 pages",2020,,,,,Mediocre: The Dangerous Legacy of White Male America by Ijeoma Oluo (2020),Hardcover,9.55 inches,,9.55 inches,1.55 inches,6.4 inches,9.55 x 6.4 x 1.55 inches,,,,,,,,"culture, racism",Anti-Library,English,English,HQ1090 .O58,[1580059511],"[1580059511, 9781580059510]",,305.310973,"Groups of people > History, geographic treatment, biography > Men > North America > People by gender or sex > Social Sciences > Social sciences > United States",,1,amazon.com books,2021-02-07,,,23950158,,,,
196372201,There's No Such Thing as an Easy Job,1,"Tsumura, Kikuko",Author,,,"Bloomsbury Publishing (2021), Edition: 1, 416 pages",2021,,,,,There's No Such Thing as an Easy Job by Kikuko Tsumura (2021),Paperback,8.25 inches,,8.25 inches,,5.51 inches,8.25 x 5.51 inches,,,,,,,,"fiction, work, hoopla, libby","eBooks, Anti-Library",English,English,PL876.S86 K6613,[1635576911],"[1635576911, 9781635576917]",,895.636,2000– > Asian (east and south east) languages > Japanese > Japanese fiction > Literature > Literature of other languages,,1,amazon.com books,2021-02-10,,,25008223,,,,
196372437,The Meaning of Mariah Carey,5,"Carey, Mariah",Author,,,"Andy Cohen Books (2020), Edition: Illustrated, 368 pages",2020,,,,,The Meaning of Mariah Carey by Mariah Carey (2020),Hardcover,9.45 inches,,9.45 inches,1.23 inches,6.5999868 inches,9.45 x 6.5999868 x 1.23 inches,,,,,,,,"bio, entertainment",Anti-Library,English,English,ML420.C2555 A3,[1250164680],"[1250164680, 9781250164681]",,782.42164092,General principles and musical forms > Music > Secular Forms of vocal music > Secular songs > Song genres > The arts > Vocal music > Western popular songs,,1,amazon.com books,2021-02-10,,,25071711,,,,
196372947,The Urban Hermit: A Memoir,5,"MacDonald, Sam",Author,,,"St. Martin's Press (2008), Edition: 1St Edition, 304 pages",2008,,,,,The Urban Hermit: A Memoir by Sam MacDonald (2008),Hardcover,8.57 inches,,8.57 inches,1.055 inches,5.82 inches,8.57 x 5.82 x 1.055 inches,,,,,,,,immersion,Anti-Library,English,English,CT275.M4324 A3,[0312376995],"[0312376995, 9780312376994]",,975.2043092,History and Geography > Maryland > North America > Southeastern U.S.,,1,amazon.com books,2021-02-10,,,7461335,,,,
196373134,The Numerati,5,"Baker, Stephen",Author,,,"Mariner Books (2018), Edition: Reprint, 255 pages",2009,,,,,The Numerati by Stephen Baker (2009),Ebook,,,,,,,,,,,,,,"math, culture",Anti-Library,English,English,QA401 .B35,,,Human behavior > Mathematical models|Mathematical models > Social aspects|Mathematical statistics > Data processing,303.483,Causes of change > Development of science and technology > Social Processes > Social Sciences > Social change > Social sciences,,1,amazon.com books,2021-02-10,,,5439187,,,,
196373176,Micromotives and Macrobehavior,1,"Schelling, Thomas C.",Author,,,"W. W. Norton & Company (2006), Edition: Revised, 272 pages",2006,,,,,Micromotives and Macrobehavior by Thomas C. Schelling (2006),Paperback,8.3 inches,0.5 pounds,8.2999834 inches,0.7999984 inches,5.499989 inches,8.2999834 x 5.499989 x 0.7999984 inches,272 ,,,,,,,economics,Anti-Library,English,English,H61 .S355,[0393329461],"[0393329461, 9780393329469]",Choice (Psychology)|Collective behavior|Policy sciences|Social Problems|Social choice|Social problems,301,"Social Sciences > Social sciences > Sociology, Anthropology",,1,amazon.com books,2021-02-10,,,57888,,,,
196373342,Serve the People: A Stir-Fried Journey Through China,1,"Lin-Liu, Jen",Author,,,"Mariner Books (2009), Edition: First, 352 pages",2009,,,,,Serve the People: A Stir-Fried Journey Through China by Jen Lin-Liu (2009),Paperback,8 inches,0.71 pounds,8 inches,0.88 inches,5.25 inches,8 x 5.25 x 0.88 inches,352 ,,,,,,,"food, immersion",Anti-Library,English,English,TX724.C5 L5555,[0156033747],"[0156033747, 9780156033749]",,641.5951,"China, Korea > Cooking characteristic of specific geographic environments, ethnic cooking > Cooking, cookbooks > Food And Drink > Home and family management > Middle East, Asia  > Technology and Application of Knowledge",,1,amazon.com books,2021-02-10,,,5239961,,,,
196373513,A Prayer for the City,3,"Bissinger, Buzz",Author,,,"Vintage (1998), Edition: Illustrated, 448 pages",1998,,,,,A Prayer for the City by Buzz Bissinger (1998),Paperback,8 inches,0.75 pounds,8 inches,1 inch,5.2 inches,8 x 5.2 x 1 inches,448 ,,,,,,,history,Anti-Library,English,English,F158.R46 B57,[0679744940],"[0679744940, 9780679744948]","Mayors > Pennsylvania > Philadelphia|Mayors > Philadelphia|Philadelphia (Pa.) > Politics and government > 1865-|Philadelphia (Pa.) > Social conditions|Rendell, Edward G. (Edward Gene), 1944-",974.8,History and Geography > North America > Northeastern U.S. > Pennsylvania,,1,amazon.com books,2021-02-10,,,35260,,,,
196410847,Storytelling with Data: A Data Visualization Guide for Business Professionals,1,"Nussbaumer Knaflic, Cole",Author,,,"Wiley (2015), Edition: 1, 288 pages",2015,,,,,Storytelling with Data: A Data Visualization Guide for Business Professionals by Cole Nussbaumer Knaflic (2015),Paperback,9.2 inches,,9.200769 inches,0.700786 inches,7.299198 inches,9.200769 x 7.299198 x 0.700786 inches,,,,,,,,dataviz,Anti-Library,English,English,QA76.I52 K64,[1119002257],"[1119002257, 9781119002253]",,001.4226,Computing and Information > Information > Knowledge > Research > Research methods > Statistical methods,,1,amazon.com books,2021-02-11,,,16714111,,,,
196410868,"The jilted aardvark,: And other improbable tales from the Wall Street journal",5,"Gartner, Michael",Author,,,"Dow Jones Books (1970), 110 pages",1970,,,,,"The jilted aardvark,: And other improbable tales from the Wall Street journal by Michael Gartner (1970)",Paperback,,,,,,,,,,,,,,interesting,Anti-Library,,,AC5.G3,[0871284596],"[0871284596, 9780871284594]",,817.5,20th Century > American wit and humor > English (North America) > Literature,,1,amazon.com books,2021-02-11,,,1065077,,,,
196441823,The Cult of the Constitution,5,"Franks, Mary Anne",Author,,,"Stanford University Press (2020), Edition: 1, 272 pages",2020,,,,,The Cult of the Constitution by Mary Anne Franks (2020),Paperback,9 inches,,9 inches,0.68 inches,6 inches,9 x 6 x 0.68 inches,,,,,,,,"law, extremist",Anti-Library,English,English,KF4749 .F685,[1503614980],"[1503614980, 9781503614987]",,342.7308,Constitutional and administrative law > Constitutional law--United States > Jurisdiction over persons > Law > North America > Social sciences,,1,amazon.com books,2021-02-12,,,22927408,,,,
197035080,The Gilded Ones,5,"Forna, Namina",Author,,,"Delacorte Press (2021), 432 pages",2021,,,,,The Gilded Ones by Namina Forna (2021),Hardcover,8.63 inches,1.175 pounds,8.63 inches,1.39 inches,5.88 inches,8.63 x 5.88 x 1.39 inches,,,,,,,,fiction,Anti-Library,English,English,PZ7.F6626 G,[1984848690],"[1984848690, 9781984848697]",,813.6,21st Century > American fiction > English (North America) > Literature,,1,amazon.com books,2021-02-27,,,23541378,,,,
197258199,Africa's Last Colonial Currency: The CFA Franc Story,1,"Pigeaud, Fanny",Author,"Sylla, Ndongo Samba",Author,"Pluto Press (2021), 192 pages",2021,,,,,Africa's Last Colonial Currency: The CFA Franc Story by Fanny Pigeaud (2021),Paperback,192 p.; 8.5 inches,,8.50392 inches,0.48 inches,5.5118 inches,8.50392 x 5.5118 x 0.48 inches,192 ,,,,,,,money,Anti-Library,English,English,HG3897.4 .P54,[0745341799],"[0745341799, 9780745341798]",,332.4966,Africa > Biography And History > Economics > Finance > Money > Social sciences,,1,amazon.com books,2021-03-04,,,25930763,,,,
197341523,"We Own This City: A True Story of Crime, Cops, and Corruption",1,"Fenton, Justin",Author,,,"Random House (2021), 352 pages",2021,,,,,"We Own This City: A True Story of Crime, Cops, and Corruption by Justin Fenton (2021)",Hardcover,9.52 inches,1.3 pounds,9.52 inches,1.17 inches,6.38 inches,9.52 x 6.38 x 1.17 inches,,,,,,,,"police, libby","eBooks, Anti-Library",English,English,HV8148.B2 F46,[0593133668],"[0593133668, 9780593133668]",,364.1323,Crimes and Offenses > Criminology > Social problems and services; associations > Social sciences > State & Political Crimes,,1,amazon.com books,2021-03-06,,,25432439,,,,
197361030,Behind the Veil in Arabia: Women in Oman,1,"Wikan, Professor Unni",Author,,,"The Johns Hopkins University Press (1982), Edition: First Edition, 314 pages",1982,,,,,Behind the Veil in Arabia: Women in Oman by Professor Unni Wikan (1982),Hardcover,9.84 inches,1.47 pounds,9.8425 inches,0.59055 inches,7.874 inches,9.8425 x 7.874 x 0.59055 inches,,,,,,,,"world, women",Anti-Library,English,English,HQ1731.Z8 S838,[0801827299],"[0801827299, 9780801827297]",,305.4,Groups of people > Social Sciences > Social sciences > Women,,1,amazon.com books,2021-03-07,,,587063,,,,
197361046,HOODLUM EMPIRE the Survival of the Syndicate,1,"Hammer, Richard",Author,,,"Playboy Press (1975), Edition: Not Stated, 223 pages",1975,,,,,HOODLUM EMPIRE the Survival of the Syndicate by Richard Hammer (1975),Paperback,,,,,,,,,,,,,,crime,Anti-Library,English,,,,,,,,,1,amazon.com books,2021-03-07,,,1820237,,,,
197361056,SEX AMERICAN STYLE,1,"Frank Robinson, Nat Lehrman",Author,,,"Playboy Press (1971), Edition: 1st",1971,,,,,SEX AMERICAN STYLE by Nat Lehrman Frank Robinson (1971),Hardcover,,1 pound,,,,,,,,,,,,sex,Anti-Library,,,,,,,,,,1,amazon.com books,2021-03-07,,,26198604,,,,
197361062,"Sensuous Man, The",1,M,Author,,,"Dell (1971), 224 pages",1971,,,,,"Sensuous Man, The by M (1971)",Paperback,7 inches,0.2425084882 pounds,7 inches,0.75 inches,4.25 inches,7 x 4.25 x 0.75 inches,224 ,,,,,,,sex,Anti-Library,English,English,HQ36.S44,[0440179165],"[0440179165, 9780440179160]",Sexual intercourse,305,Groups of people > Social Sciences > Social sciences,,1,amazon.com books,2021-03-07,,,944243,,,,
197361069,The Pine Barrens,5,"McPhee, John",Author,"Graves, James",Illustrator,"Farrar, Straus and Giroux (1978), 176 pages",1978,,,,,The Pine Barrens by John McPhee (1978),Paperback,8.3 inches,0.45 pounds,8.2999834 inches,0.4350385 inches,5.58 inches,8.2999834 x 5.58 x 0.4350385 inches,157 ,,,,,,,science,Anti-Library,English,English,F142.P5 M35,[0374514429],"[0374514429, 9780374514426]",Pine Barrens (N.J.),634,Agriculture & related technologies > Fruits; Orchards; Vineyards > Technology and Application of Knowledge,,1,amazon.com books,2021-03-07,,,224616,,,,
197361095,The Atomic Bazaar: Dispatches from the Underground World of Nuclear Trafficking,5,"Langewiesche, William",Author,,,"Farrar, Straus and Giroux (2008), Edition: First, 192 pages",2008,,,,,The Atomic Bazaar: Dispatches from the Underground World of Nuclear Trafficking by William Langewiesche (2008),Paperback,8.5 inches,0.55 pounds,8.5 inches,0.44 inches,5.5 inches,8.5 x 5.5 x 0.44 inches,192 ,,,,,,,crime,Anti-Library,English,English,U264 .L365,[0374531323],"[0374531323, 9780374531324]",Nuclear nonproliferation|Nuclear weapons|Nuclear weapons > Pakistan|WORLD POLITICS|World politics|World politics > 21st century|world politics,355.0217095491,"Military Science > Nuclear War > Public Administration, Military Science > Social sciences > Topics > War",,1,amazon.com books,2021-03-07,,,2396266,,,,
